,ent,type
22507,C#,LANG_FRAM
22508,JS,LANG_FRAM
22509,Azure,LANG_FRAM
22510,AWS,LANG_FRAM
22511,SQL,LANG_FRAM
22512,experience in software development,H_SKILL
22513,creative,S_SKILL
22514,problem-solver,S_SKILL
22515,turn commercial ideas,S_SKILL
22516,Azure,LANG_FRAM
22517,AWS,LANG_FRAM
22518,CI/CD,H_SKILL
22519,Think,S_SKILL
22520,passion,S_SKILL
22521,Bachelor's,REQUIREMENT
22522,UX/UI of,H_SKILL
22523,Excellent verbal and written interpersonal,S_SKILL
22524,customer service skills,S_SKILL
22525,Excellent organisational skills,S_SKILL
22526,attention to detail,S_SKILL
22527,time management,S_SKILL
22528,"Enthusiastic, driven and self",S_SKILL
22529,motivated,S_SKILL
22530,Passion,S_SKILL
22531,learning,S_SKILL
22532,understanding,S_SKILL
22533,project management,S_SKILL
22534,understanding of user experience design fundamentals Basic understanding,H_SKILL
22535,HTML,LANG_FRAM
22536,CSS,LANG_FRAM
22537,Google Workspace,LANG_FRAM
22538,project management,H_SKILL
22539,communicated,S_SKILL
22540,communicate,S_SKILL
22541,Collaborate,S_SKILL
22542,delegate tasks and work,S_SKILL
22543,leadership,S_SKILL
22544,Bachelor,REQUIREMENT
22545,UX Design,H_SKILL
22546,Data Engineering,H_SKILL
22547,Data Curation,H_SKILL
22548,Data Analysis,H_SKILL
22549,integrating and managing vast amount of complex data,H_SKILL
22550,BSc,REQUIREMENT
22551,written and verbal communication,S_SKILL
22552,Ansys,LANG_FRAM
22553,Ansys,LANG_FRAM
22554,Power Your,LANG_FRAM
22555,Ansys Discovery,LANG_FRAM
22556,investigate methods,H_SKILL
22557,Manage,H_SKILL
22558,Manage,S_SKILL
22559,VDI,LANG_FRAM
22560,"Liaison with corporate build, testing and dev services teams",S_SKILL
22561,Perform performance testing,H_SKILL
22562,project planning,S_SKILL
22563,MS,LANG_FRAM
22564,Experience with system administration,H_SKILL
22565,deployment,H_SKILL
22566,C#,LANG_FRAM
22567,Windows and,LANG_FRAM
22568,virtualization Highly,H_SKILL
22569,motivated,S_SKILL
22570,willingness to learn,S_SKILL
22571,team player,S_SKILL
22572,collaborative,S_SKILL
22573,Build and source code management tools,H_SKILL
22574,Azure,LANG_FRAM
22575,Jenkins,LANG_FRAM
22576,Git,LANG_FRAM
22577,Docker,LANG_FRAM
22578,Cloud,LANG_FRAM
22579,APIs,LANG_FRAM
22580,AWS,LANG_FRAM
22581,Azure,LANG_FRAM
22582,Ansys,LANG_FRAM
22583,work seamlessly as a team,S_SKILL
22584,ANSYS,LANG_FRAM
22585,Ansys,LANG_FRAM
22586,Collectively,LANG_FRAM
22587,Ansys,LANG_FRAM
22588,Ansys,LANG_FRAM
22589,collaboration,S_SKILL
22590,disciplined,S_SKILL
22591,Ansys,REQUIREMENT
22592,Ansys,LANG_FRAM
22593,Magento,LANG_FRAM
22594,Magento,LANG_FRAM
22595,Magento,LANG_FRAM
22596,REST,LANG_FRAM
22597,APIs,LANG_FRAM
22598,performance optimization,H_SKILL
22599,code,H_SKILL
22600,CSS,LANG_FRAM
22601,JS,LANG_FRAM
22602,PHP,LANG_FRAM
22603,MySQL,LANG_FRAM
22604,MVC,LANG_FRAM
22605,Magento,LANG_FRAM
22606,CSS,LANG_FRAM
22607,jQuery,LANG_FRAM
22608,JavaScript,LANG_FRAM
22609,parsing XML,LANG_FRAM
22610,knowledge of using server,H_SKILL
22611,version control,LANG_FRAM
22612,Git,LANG_FRAM
22613,verbal,S_SKILL
22614,Wordpress,LANG_FRAM
22615,Woocommerce,LANG_FRAM
22616,PHP,LANG_FRAM
22617,Magento,LANG_FRAM
22618,MySQL,LANG_FRAM
22619,ElasticSearch,LANG_FRAM
22620,independent,S_SKILL
22621,Bachelor's,REQUIREMENT
22622,product planning,H_SKILL
22623,define user workflows,H_SKILL
22624,passionate,S_SKILL
22625,solving,S_SKILL
22626,teamwork,S_SKILL
22627,product performance,H_SKILL
22628,collaboration,S_SKILL
22629,Participates in product planning sessions,H_SKILL
22630,Collaborates,S_SKILL
22631,"define user workflows, requirements, stories",H_SKILL
22632,communicates,S_SKILL
22633,risk posture and reliability,H_SKILL
22634,analysis,H_SKILL
22635,solve complex problems,S_SKILL
22636,communicate,S_SKILL
22637,governance structure and operating models,H_SKILL
22638,"capabilities, and skills",H_SKILL
22639,organizational,S_SKILL
22640,project management skills,S_SKILL
22641,attention,S_SKILL
22642,independent,S_SKILL
22643,motivated,S_SKILL
22644,manage multiple priorities,S_SKILL
22645,written and verbal communication,S_SKILL
22646,Inquisitive,S_SKILL
22647,problem solve,S_SKILL
22648,quantitative,S_SKILL
22649,collaboration,S_SKILL
22650,interpersonal skills,S_SKILL
22651,build relationships,S_SKILL
22652,degree,REQUIREMENT
22653,Morgan,LANG_FRAM
22654,collaborate,S_SKILL
22655,"building analytics platforms, datasets and processes",H_SKILL
22656,collaborate,S_SKILL
22657,motivated,S_SKILL
22658,reason about,S_SKILL
22659,Attention to detail,S_SKILL
22660,Experience shipping high quality,H_SKILL
22661,Scala or,LANG_FRAM
22662,Java,LANG_FRAM
22663,understanding of recent language features,H_SKILL
22664,understanding of distributed data processing concepts,H_SKILL
22665,Experience with scalable data storage technologies,H_SKILL
22666,NoSQL,LANG_FRAM
22667,Cassandra,LANG_FRAM
22668,S3,LANG_FRAM
22669,HDFS Sophisticated,LANG_FRAM
22670,problem solving,H_SKILL
22671,troubleshooting,H_SKILL
22672,communicate effectively,S_SKILL
22673,Bachelor's degree,REQUIREMENT
22674,related Governance,H_SKILL
22675,Risk and Compliance (GRC,H_SKILL
22676,Identity and Access Management,H_SKILL
22677,Cloud Security,LANG_FRAM
22678,Operational Technology,H_SKILL
22679,flexible,S_SKILL
22680,degree,REQUIREMENT
22681,bachelor,REQUIREMENT
22682,organised,S_SKILL
22683,positive,S_SKILL
22684,good written and verbal communication,S_SKILL
22685,think,S_SKILL
22686,feet,S_SKILL
22687,pitch in ideas,S_SKILL
22688,work collaboratively,S_SKILL
22689,curious,S_SKILL
22690,eager to try new things,S_SKILL
22691,problem-solving,S_SKILL
22692,AWS,LANG_FRAM
22693,"Microsoft,",LANG_FRAM
22694,AI,LANG_FRAM
22695,cloud,LANG_FRAM
22696,Peach,S_SKILL
22697,Peach,S_SKILL
22698,Peach,S_SKILL
22699,Peach,S_SKILL
22700,Peach,S_SKILL
22701,collaboration,S_SKILL
22702,Machine Learning,LANG_FRAM
22703,ML),LANG_FRAM
22704,machine learning,LANG_FRAM
22705,identify,H_SKILL
22706,Develop,H_SKILL
22707,machine learning,LANG_FRAM
22708,solve complex business problems,S_SKILL
22709,AI,LANG_FRAM
22710,R,LANG_FRAM
22711,Collaborate,S_SKILL
22712,AI solutions,LANG_FRAM
22713,data analysis,H_SKILL
22714,AI,LANG_FRAM
22715,machine learning,LANG_FRAM
22716,AI,LANG_FRAM
22717,AI,LANG_FRAM
22718,cloud,LANG_FRAM
22719,code reviews,H_SKILL
22720,collaborative,S_SKILL
22721,AI,LANG_FRAM
22722,Troubleshoot,H_SKILL
22723,AI,LANG_FRAM
22724,AI,LANG_FRAM
22725,Bachelor's Degree,REQUIREMENT
22726,Machine Learning,LANG_FRAM
22727,AI,LANG_FRAM
22728,AI,LANG_FRAM
22729,machine learning,LANG_FRAM
22730,AI,LANG_FRAM
22731,communication,S_SKILL
22732,collaboration,S_SKILL
22733,translate,H_SKILL
22734,AI,LANG_FRAM
22735,present proof of concepts,S_SKILL
22736,POC),LANG_FRAM
22737,experience with Computer vision,H_SKILL
22738,GenAI,LANG_FRAM
22739,AI,LANG_FRAM
22740,machine learning,LANG_FRAM
22741,Proficiency in programming languages,H_SKILL
22742,AI,LANG_FRAM
22743,Python,LANG_FRAM
22744,C++,LANG_FRAM
22745,ML,LANG_FRAM
22746,TensorFlow,LANG_FRAM
22747,PyTorch,LANG_FRAM
22748,version control,LANG_FRAM
22749,Git,LANG_FRAM
22750,collaboration,S_SKILL
22751,AI,LANG_FRAM
22752,machine learning,LANG_FRAM
22753,AI,LANG_FRAM
22754,GenAI,LANG_FRAM
22755,AI,LANG_FRAM
22756,Python,LANG_FRAM
22757,C++,LANG_FRAM
22758,ML,LANG_FRAM
22759,TensorFlow,LANG_FRAM
22760,PyTorch,LANG_FRAM
22761,DRW,LANG_FRAM
22762,DRW,LANG_FRAM
22763,willingness to challenge,S_SKILL
22764,coordinating project management,H_SKILL
22765,project management,S_SKILL
22766,interpersonal engagement,S_SKILL
22767,collaboration,S_SKILL
22768,communication,S_SKILL
22769,collaboration,S_SKILL
22770,Run project kickoffs,S_SKILL
22771,"communication, honest feedback",S_SKILL
22772,collaborative,S_SKILL
22773,solving,S_SKILL
22774,identifying actionable improvements,H_SKILL
22775,Develop,H_SKILL
22776,Outgoing,H_SKILL
22777,Scrum,H_SKILL
22778,communication,S_SKILL
22779,understanding of the SDLC,H_SKILL
22780,Bachelor's degree,REQUIREMENT
22781,Python,LANG_FRAM
22782,willingness to learn,S_SKILL
22783,DRW,LANG_FRAM
22784,building software stack,H_SKILL
22785,run large machine learning models,H_SKILL
22786,AI,LANG_FRAM
22787,LLMs,LANG_FRAM
22788,write software,H_SKILL
22789,Swift,LANG_FRAM
22790,C++,LANG_FRAM
22791,AI,LANG_FRAM
22792,machine learning,LANG_FRAM
22793,write performant and scalable frameworks,H_SKILL
22794,ML,LANG_FRAM
22795,build jobs to deploy and load models,H_SKILL
22796,machine learning,LANG_FRAM
22797,value each otherʼs opinions,S_SKILL
22798,strive for excellence,S_SKILL
22799,cloud,LANG_FRAM
22800,integrate inference code,H_SKILL
22801,developing code,H_SKILL
22802,experience running and evaluating machine learning models,H_SKILL
22803,Experience in system-level code optimisation,H_SKILL
22804,power/performance evaluation,H_SKILL
22805,ML,LANG_FRAM
22806,Experience programming,H_SKILL
22807,Swift,LANG_FRAM
22808,C,LANG_FRAM
22809,C++,LANG_FRAM
22810,iOS,LANG_FRAM
22811,macOS,LANG_FRAM
22812,XCode,LANG_FRAM
22813,ML,LANG_FRAM
22814,ANE,LANG_FRAM
22815,CoreML,LANG_FRAM
22816,MPS,LANG_FRAM
22817,Metal,LANG_FRAM
22818,ML,LANG_FRAM
22819,PyTorch,LANG_FRAM
22820,NCCL,LANG_FRAM
22821,B.S.,REQUIREMENT
22822,M.S.,REQUIREMENT
22823,"produce reliable, maintainable, deliverable software",H_SKILL
22824,handling relationships,S_SKILL
22825,communication,S_SKILL
22826,collaborate,S_SKILL
22827,BSc,REQUIREMENT
22828,Python,LANG_FRAM
22829,Typescript,LANG_FRAM
22830,Javascript,LANG_FRAM
22831,C,LANG_FRAM
22832,C++,LANG_FRAM
22833,experience with frontend and backend systems,H_SKILL
22834,Django,LANG_FRAM
22835,Angular,LANG_FRAM
22836,Rest,LANG_FRAM
22837,SQL,LANG_FRAM
22838,managing,S_SKILL
22839,cloud,LANG_FRAM
22840,CI/CD,H_SKILL
22841,"designing, developing, and implementing both",H_SKILL
22842,collaborating,S_SKILL
22843,Optimization,H_SKILL
22844,Identifying and addressing errors,H_SKILL
22845,maintain and optimize,H_SKILL
22846,Implement and manage systems,H_SKILL
22847,ML,LANG_FRAM
22848,AWS,LANG_FRAM
22849,EC2,LANG_FRAM
22850,S3,LANG_FRAM
22851,Lambda,LANG_FRAM
22852,DjangoPythonSQL,LANG_FRAM
22853,Angular,LANG_FRAM
22854,HTML,LANG_FRAM
22855,CSS,LANG_FRAM
22856,Auth0,LANG_FRAM
22857,AWS,LANG_FRAM
22858,EC2,LANG_FRAM
22859,S3,LANG_FRAM
22860,Lambda,LANG_FRAM
22861,Django,LANG_FRAM
22862,create new business models,H_SKILL
22863,Troubleshooting performance issues,H_SKILL
22864,2:1,REQUIREMENT
22865,Creative,S_SKILL
22866,design a solution/process,H_SKILL
22867,scripting knowledge,H_SKILL
22868,PowerShell,LANG_FRAM
22869,work in detail,S_SKILL
22870,Deliver large items of work,H_SKILL
22871,communication skills,S_SKILL
22872,Windows Server,LANG_FRAM
22873,MS Server 2016/2019,LANG_FRAM
22874,MCSE Linux,LANG_FRAM
22875,CentOS,LANG_FRAM
22876,JIRA,LANG_FRAM
22877,Bitbucket,LANG_FRAM
22878,Bamboo Networking,LANG_FRAM
22879,Wireless WANs,LANG_FRAM
22880,Microsoft Technologies,LANG_FRAM
22881,"MDT,",LANG_FRAM
22882,"SCCM,",LANG_FRAM
22883,MS Exchange,LANG_FRAM
22884,Active Directory,LANG_FRAM
22885,Azure,LANG_FRAM
22886,Diagnose and resolve incidents,H_SKILL
22887,Microsoft Windows,LANG_FRAM
22888,O365,LANG_FRAM
22889,IOS,LANG_FRAM
22890,Android,LANG_FRAM
22891,Support and configure meeting,H_SKILL
22892,maintain IT equipment within laboratories,H_SKILL
22893,Resolve incidents,S_SKILL
22894,Communicate effectively,S_SKILL
22895,Bachelor’s,REQUIREMENT
22896,degree,REQUIREMENT
22897,work effectively,S_SKILL
22898,attention to detail,S_SKILL
22899,solving skills,S_SKILL
22900,motivated team,S_SKILL
22901,manage changing priorities,S_SKILL
22902,"building, evolving, and operating the infrastructure automation platform",H_SKILL
22903,power our,LANG_FRAM
22904,tool,H_SKILL
22905,infrastructure development,H_SKILL
22906,advanced scripting,H_SKILL
22907,product development,H_SKILL
22908,cloud,LANG_FRAM
22909,attention to minute details,S_SKILL
22910,code,H_SKILL
22911,analyze complex system behaviors,H_SKILL
22912,AWS,LANG_FRAM
22913,EC2,LANG_FRAM
22914,S3,LANG_FRAM
22915,CloudWatch,LANG_FRAM
22916,Lambda,LANG_FRAM
22917,experience with configuration,H_SKILL
22918,deployment management,H_SKILL
22919,scripting language,H_SKILL
22920,AWS,LANG_FRAM
22921,Cloud formation,LANG_FRAM
22922,Azure,LANG_FRAM
22923,Devops/,LANG_FRAM
22924,Terraform,LANG_FRAM
22925,AWS,LANG_FRAM
22926,Windows 2016/2019,LANG_FRAM
22927,MS SQL,LANG_FRAM
22928,MS Remote,LANG_FRAM
22929,PowerShell,LANG_FRAM
22930,Version control,LANG_FRAM
22931,Git,LANG_FRAM
22932,Networking administration,H_SKILL
22933,degree,REQUIREMENT
22934,AWS,LANG_FRAM
22935,Cloud,LANG_FRAM
22936,AWS,LANG_FRAM
22937,prioritize activities,S_SKILL
22938,plan,S_SKILL
22939,build client relationships,H_SKILL
22940,attention to detail,S_SKILL
22941,communication,S_SKILL
22942,present various levels,S_SKILL
22943,Team Player,S_SKILL
22944,confidence,S_SKILL
22945,seek out new levels,S_SKILL
22946,Downtime,LANG_FRAM
22947,Continuous Learning,H_SKILL
22948,Bachelor's,REQUIREMENT
22949,Licence,REQUIREMENT
22950,providing support for the implementation of quality improvement action plans,H_SKILL
22951,Data Collection,H_SKILL
22952,data,H_SKILL
22953,spreadsheet,H_SKILL
22954,"Identify patterns, trends, and correlations to extract meaningful insights",H_SKILL
22955,Present analysis findings,H_SKILL
22956,Communicate,S_SKILL
22957,Solving,S_SKILL
22958,Identify business problems,H_SKILL
22959,Collaborate,S_SKILL
22960,analytical support,S_SKILL
22961,Drive,S_SKILL
22962,analytical skills,S_SKILL
22963,analysis Data Analysis,H_SKILL
22964,Solving Communication,S_SKILL
22965,Bachelor's degree,REQUIREMENT
22966,experience in data analysis,H_SKILL
22967,MS,LANG_FRAM
22968,Excel,LANG_FRAM
22969,analytical,S_SKILL
22970,problem-,S_SKILL
22971,solving skills,S_SKILL
22972,Knowledge of best practices,H_SKILL
22973,data analysis,H_SKILL
22974,interpersonal and communication,S_SKILL
22975,C++,LANG_FRAM
22976,developing/researching new software,H_SKILL
22977,Bachelors degree,REQUIREMENT
22978,PhD.,REQUIREMENT
22979,C++,LANG_FRAM
22980,Python,LANG_FRAM
22981,Python,LANG_FRAM
22982,C++,LANG_FRAM
22983,Linux,LANG_FRAM
22984,collaborating,S_SKILL
22985,JIRA,LANG_FRAM
22986,MDM),LANG_FRAM
22987,Deploy,H_SKILL
22988,Java,LANG_FRAM
22989,Microsoft and,LANG_FRAM
22990,"Troubleshoot, escalate and document computer network issues",H_SKILL
22991,degree,REQUIREMENT
22992,BSc,REQUIREMENT
22993,Windows,LANG_FRAM
22994,Mac,LANG_FRAM
22995,Linux,LANG_FRAM
22996,trouble-shooting and diagnostic skills,S_SKILL
22997,AI,LANG_FRAM
22998,AI,LANG_FRAM
22999,deploy customized,LANG_FRAM
23000,AI,LANG_FRAM
23001,"provide enterprise-grade accuracy, security, and efficiency, Writer",H_SKILL
23002,LLMs,LANG_FRAM
23003,AI,LANG_FRAM
23004,AI,LANG_FRAM
23005,AI,LANG_FRAM
23006,power of,LANG_FRAM
23007,AI,LANG_FRAM
23008,AI,LANG_FRAM
23009,AI,LANG_FRAM
23010,creative,S_SKILL
23011,problem solver,S_SKILL
23012,NLP,H_SKILL
23013,ML,LANG_FRAM
23014,AI,LANG_FRAM
23015,AI,LANG_FRAM
23016,AI,LANG_FRAM
23017,Collaborating,S_SKILL
23018,design and deploy,H_SKILL
23019,AI,LANG_FRAM
23020,passionate,S_SKILL
23021,AI,LANG_FRAM
23022,Collaborate,S_SKILL
23023,AI,LANG_FRAM
23024,AI,LANG_FRAM
23025,Evaluate,S_SKILL
23026,AI,LANG_FRAM
23027,Deploy,H_SKILL
23028,LLM,LANG_FRAM
23029,Collaborate,S_SKILL
23030,AI,LANG_FRAM
23031,AI,LANG_FRAM
23032,machine learning,LANG_FRAM
23033,AI,LANG_FRAM
23034,Collaborate,S_SKILL
23035,AI,LANG_FRAM
23036,CI/CD,H_SKILL
23037,AI,LANG_FRAM
23038,Bachelor’s,REQUIREMENT
23039,degree,REQUIREMENT
23040,coding,H_SKILL
23041,Python,LANG_FRAM
23042,AI,LANG_FRAM
23043,ML,LANG_FRAM
23044,Proficiency with production software,H_SKILL
23045,Python,LANG_FRAM
23046,Machine learning,LANG_FRAM
23047,ML lifecycle,LANG_FRAM
23048,Cloud deployment,LANG_FRAM
23049,ML,LANG_FRAM
23050,LLMs,LANG_FRAM
23051,"building scalable, distributed product machine",H_SKILL
23052,analytical,S_SKILL
23053,solving,S_SKILL
23054,communicate complex ideas,S_SKILL
23055,work independently,S_SKILL
23056,collaboratively,S_SKILL
23057,building scalable applications,H_SKILL
23058,LLMs,LANG_FRAM
23059,organised,S_SKILL
23060,implementing data management policies,H_SKILL
23061,troubleshooting,H_SKILL
23062,utilisation of data resources,H_SKILL
23063,Data Management,H_SKILL
23064,maintain database systems,H_SKILL
23065,"performance tuning, backups, and security management",H_SKILL
23066,Implement and enforce data security policies,H_SKILL
23067,data loss,H_SKILL
23068,Develop and enforce data governance standards,H_SKILL
23069,data,H_SKILL
23070,"ensuring compatibility, consistency",H_SKILL
23071,data integrity,H_SKILL
23072,Provide training and support,H_SKILL
23073,data management,H_SKILL
23074,Troubleshooting,H_SKILL
23075,collaborating,S_SKILL
23076,Maintain documentation of data management processes,H_SKILL
23077,"configurations,",LANG_FRAM
23078,generate,S_SKILL
23079,Bachelor's degree,REQUIREMENT
23080,data analysis,H_SKILL
23081,data administration,H_SKILL
23082,Proficiency in database management systems,H_SKILL
23083,SQL,LANG_FRAM
23084,MySQL,LANG_FRAM
23085,"understanding of data security principles, practices, and regulatory requirements",H_SKILL
23086,analytical,S_SKILL
23087,problem-,S_SKILL
23088,solving skills,S_SKILL
23089,troubleshoot complex data issues,H_SKILL
23090,Attention to detail,S_SKILL
23091,communication,S_SKILL
23092,interpersonal skills,S_SKILL
23093,collaborate,S_SKILL
23094,manage multiple priorities,S_SKILL
23095,data visualisation tools,H_SKILL
23096,Tableau,LANG_FRAM
23097,Power BI,LANG_FRAM
23098,data engineering,H_SKILL
23099,data management,H_SKILL
23100,Microsoft Certified,LANG_FRAM
23101,Azure,LANG_FRAM
23102,continuous learning,H_SKILL
23103,passionate,S_SKILL
23104,willingness to learn,S_SKILL
23105,Troubleshooting,H_SKILL
23106,Bachelor's,REQUIREMENT
23107,cloud,LANG_FRAM
23108,data governance,H_SKILL
23109,data analytics,H_SKILL
23110,"large databases, and complex data sets",LANG_FRAM
23111,"fast learner, detail",S_SKILL
23112,growth mindset,S_SKILL
23113,communicate effectively,S_SKILL
23114,create customized reports,H_SKILL
23115,Assure that data quality meets our high standards,H_SKILL
23116,degree,REQUIREMENT
23117,SQL,LANG_FRAM
23118,Excel,LANG_FRAM
23119,working with large databases and data sets,REQUIREMENT
23120,manage multiple stakeholders,S_SKILL
23121,written and verbal communication,S_SKILL
23122,Hinrikus,LANG_FRAM
23123,Jaan,REQUIREMENT
23124,Tallinn,REQUIREMENT
23125,degree,REQUIREMENT
23126,SQL,LANG_FRAM
23127,Python,LANG_FRAM
23128,dbt,LANG_FRAM
23129,Airflow,LANG_FRAM
23130,Looker,LANG_FRAM
23131,Tableau,LANG_FRAM
23132,analytics,H_SKILL
23133,creating reports,H_SKILL
23134,solve complex business problems,S_SKILL
23135,ML,LANG_FRAM
23136,reactive,S_SKILL
23137,flexible,S_SKILL
23138,willingness to learn,S_SKILL
23139,motivated,S_SKILL
23140,Trainer,S_SKILL
23141,collaboration,S_SKILL
23142,coach,S_SKILL
23143,LMS,LANG_FRAM
23144,Work collaboratively,S_SKILL
23145,developing and maintaining high quality teaching,H_SKILL
23146,Ensure the content you are teaching,H_SKILL
23147,data analysis,H_SKILL
23148,Degree,REQUIREMENT
23149,Proficiency in relevant technical training,H_SKILL
23150,communicate effectively,S_SKILL
23151,Passion,S_SKILL
23152,create and deliver inclusive learning environments,H_SKILL
23153,PGCE,LANG_FRAM
23154,Knowledge of apprenticeship frameworks and standards,H_SKILL
23155,Aptitudes,LANG_FRAM
23156,passion,S_SKILL
23157,collaborative,S_SKILL
23158,time management,S_SKILL
23159,organisational,S_SKILL
23160,positive attitude,S_SKILL
23161,Bachelor's,REQUIREMENT
23162,"Developing, designing and coding industry",H_SKILL
23163,HTML,LANG_FRAM
23164,CSS,LANG_FRAM
23165,JavaScript,LANG_FRAM
23166,Taking responsibility,H_SKILL
23167,code,H_SKILL
23168,develop,H_SKILL
23169,AngularJS,LANG_FRAM
23170,Angular,LANG_FRAM
23171,JS Adobe,LANG_FRAM
23172,HTML5 CSS,LANG_FRAM
23173,React,LANG_FRAM
23174,jQuery REST,LANG_FRAM
23175,SOAP,LANG_FRAM
23176,Angular,LANG_FRAM
23177,Elastic Search,LANG_FRAM
23178,Azure SQL,LANG_FRAM
23179,JavaScript,LANG_FRAM
23180,React App,LANG_FRAM
23181,Understanding of SEO and page speed best practices,H_SKILL
23182,Develop,H_SKILL
23183,UX/UI design,H_SKILL
23184,"designing prototypes, clickable-",H_SKILL
23185,"Proficiency in design tools such as Adobe XD, Figma",H_SKILL
23186,portfolio,REQUIREMENT
23187,Bachelor's degree,REQUIREMENT
23188,master degree,REQUIREMENT
23189,"UX/UI Design, Interaction Design",H_SKILL
23190,portfolio,REQUIREMENT
23191,UX design processes,H_SKILL
23192,front and backend developers to translate requirements and product features,H_SKILL
23193,"unit, integration and functional test coverage",H_SKILL
23194,Develop and understand wireframes and prototypes Learn new technologies,H_SKILL
23195,JavaScript,LANG_FRAM
23196,"designing complex, interactive, transactional, enterprise-level, expert systems",H_SKILL
23197,Master's,REQUIREMENT
23198,Azure,LANG_FRAM
23199,SQL,LANG_FRAM
23200,Power BI,LANG_FRAM
23201,collaborate,S_SKILL
23202,translating business requirements into technical solutions,H_SKILL
23203,Collaborate,S_SKILL
23204,Azure,LANG_FRAM
23205,SQL,LANG_FRAM
23206,Power BI,LANG_FRAM
23207,"Design, develop, and maintain data models",H_SKILL
23208,ETL,H_SKILL
23209,Translate business requirements into technical specifications,H_SKILL
23210,Work closely with senior team,S_SKILL
23211,continuous learning,S_SKILL
23212,Participate in client interactions,H_SKILL
23213,providing expertise and guidance on data engineering solutions,H_SKILL
23214,Azure,LANG_FRAM
23215,data governance,H_SKILL
23216,Azure,LANG_FRAM
23217,Azure,LANG_FRAM
23218,building and managing data pipelines,H_SKILL
23219,Azure,LANG_FRAM
23220,SQL Server,LANG_FRAM
23221,SQL Server,LANG_FRAM
23222,SQL,LANG_FRAM
23223,Power BI,LANG_FRAM
23224,Power BI,LANG_FRAM
23225,create visually appealing and interactive,H_SKILL
23226,Data Modelling,H_SKILL
23227,understanding of data modelling concepts,H_SKILL
23228,design and implement data models,H_SKILL
23229,ETL Development,H_SKILL
23230,"Extract, Transform, Load (ETL)",LANG_FRAM
23231,building and maintaining data,H_SKILL
23232,ETL tools and techniques,H_SKILL
23233,data integration and transformation,H_SKILL
23234,Solving,S_SKILL
23235,problem-solving skills,S_SKILL
23236,implementing effective solutions,H_SKILL
23237,Communication,S_SKILL
23238,communication,S_SKILL
23239,collaborating,S_SKILL
23240,communicate,S_SKILL
23241,work collaboratively,S_SKILL
23242,Analytical,S_SKILL
23243,Thinking:,S_SKILL
23244,analytical mindset,S_SKILL
23245,interpreting data,H_SKILL
23246,analyse complex data sets,H_SKILL
23247,Continuous Learning,H_SKILL
23248,willingness to learn,S_SKILL
23249,adapt to new technologies,S_SKILL
23250,Staying updated on the latest trends and advancements in data engineering,H_SKILL
23251,Attention to detail,S_SKILL
23252,Bachelor’s degree,REQUIREMENT
23253,Azure,LANG_FRAM
23254,SQL,LANG_FRAM
23255,Power BI,LANG_FRAM
23256,understanding of data modelling,H_SKILL
23257,"ETL development, and data warehousing principles",H_SKILL
23258,analytical,S_SKILL
23259,solving skills,S_SKILL
23260,troubleshoot complex data issues,H_SKILL
23261,Agile methodologies,H_SKILL
23262,Agile development teams,H_SKILL
23263,C++,LANG_FRAM
23264,C++,LANG_FRAM
23265,React,LANG_FRAM
23266,API,LANG_FRAM
23267,Contribute to technology strategies,H_SKILL
23268,roadmaps,S_SKILL
23269,Provide support,H_SKILL
23270,technical expertise,H_SKILL
23271,C++,LANG_FRAM
23272,Develop,H_SKILL
23273,"build, test, and trial solutions",H_SKILL
23274,Collaborate,S_SKILL
23275,API,LANG_FRAM
23276,cohesive code,H_SKILL
23277,Write high throughput scalable code,H_SKILL
23278,coding,H_SKILL
23279,C++,LANG_FRAM
23280,SQL,LANG_FRAM
23281,TCP),LANG_FRAM
23282,time applications,S_SKILL
23283,collaboration,S_SKILL
23284,portfolio,REQUIREMENT
23285,Bachelor's,REQUIREMENT
23286,passionate,S_SKILL
23287,solving complex problems,S_SKILL
23288,seek to enhance your skills,S_SKILL
23289,.NET,LANG_FRAM
23290,communicates effectively,S_SKILL
23291,leadership,S_SKILL
23292,driving and maintaining technical improvements,H_SKILL
23293,.NET,LANG_FRAM
23294,Azure,LANG_FRAM
23295,Umbraco CMS,LANG_FRAM
23296,Dataverse,LANG_FRAM
23297,Next.js,LANG_FRAM
23298,Flutter,LANG_FRAM
23299,knit team,S_SKILL
23300,work directly and personally with our clients,S_SKILL
23301,Lead,S_SKILL
23302,maintenance,H_SKILL
23303,application,H_SKILL
23304,Work directly and personally with clients,S_SKILL
23305,maintain technical improvements,H_SKILL
23306,continuous learning,S_SKILL
23307,leadership,S_SKILL
23308,leading code reviews,H_SKILL
23309,project planning,S_SKILL
23310,Mentor,S_SKILL
23311,provide guidance,S_SKILL
23312,Collaborate,S_SKILL
23313,Ensure code quality,H_SKILL
23314,Communicate effectively,S_SKILL
23315,Bachelor’s,REQUIREMENT
23316,degree,REQUIREMENT
23317,.NET,LANG_FRAM
23318,C#,LANG_FRAM
23319,ASP.NET,LANG_FRAM
23320,MVC,LANG_FRAM
23321,.NET Core,LANG_FRAM
23322,SOLID,H_SKILL
23323,JavaScript,LANG_FRAM
23324,React,LANG_FRAM
23325,DevOps,H_SKILL
23326,CI/CD,H_SKILL
23327,Flutter,LANG_FRAM
23328,mobile app development,H_SKILL
23329,problem-solving skills,S_SKILL
23330,attention to detail,S_SKILL
23331,communication,S_SKILL
23332,work collaboratively,S_SKILL
